# x diff_coh_minus_th_M4 diff_coh_minus_th_M8 ; kernel_max_dev=5.2793e-03 first_order=1.0000e-01 maxdiff_M4=6.4797e-03 maxdiff_M8=1.1230e-02
9.394531e+01 -5.148131e-04 1.425087e-03
9.414062e+01 -5.872268e-04 1.465065e-03
9.433594e+01 -6.662721e-04 1.496506e-03
9.453125e+01 -7.520058e-04 1.518924e-03
9.472656e+01 -8.444041e-04 1.531717e-03
9.492188e+01 -9.433728e-04 1.534213e-03
9.511719e+01 -1.048739e-03 1.525728e-03
9.531250e+01 -1.160231e-03 1.505636e-03
9.550781e+01 -1.277447e-03 1.473437e-03
9.570312e+01 -1.399830e-03 1.428807e-03
9.589844e+01 -1.526651e-03 1.371623e-03
9.609375e+01 -1.657005e-03 1.301953e-03
9.628906e+01 -1.789822e-03 1.220028e-03
9.648438e+01 -1.923905e-03 1.126195e-03
9.667969e+01 -2.057976e-03 1.020877e-03
9.687500e+01 -2.190751e-03 9.045392e-04
9.707031e+01 -2.321014e-03 7.776771e-04
9.726562e+01 -2.447703e-03 6.408236e-04
9.746094e+01 -2.569995e-03 4.945717e-04
9.765625e+01 -2.687379e-03 3.396062e-04
9.785156e+01 -2.799698e-03 1.767387e-04
9.804688e+01 -2.907176e-03 6.942378e-06
9.824219e+01 -3.010385e-03 -1.686167e-04
9.843750e+01 -3.110186e-03 -3.485549e-04
9.863281e+01 -3.207619e-03 -5.312582e-04
9.882812e+01 -3.303769e-03 -7.148886e-04
9.902344e+01 -3.399614e-03 -8.974185e-04
9.921875e+01 -3.495878e-03 -1.076699e-03
9.941406e+01 -3.592915e-03 -1.250563e-03
9.960938e+01 -3.690628e-03 -1.416951e-03
9.980469e+01 -3.788438e-03 -1.574053e-03
1.000000e+02 -3.885310e-03 -1.720425e-03
1.001953e+02 -3.979817e-03 -1.855088e-03
1.003906e+02 -4.070243e-03 -1.977561e-03
1.005859e+02 -4.154692e-03 -2.087847e-03
1.007812e+02 -4.231207e-03 -2.186362e-03
1.009766e+02 -4.297876e-03 -2.273823e-03
1.011719e+02 -4.352929e-03 -2.351126e-03
1.013672e+02 -4.394815e-03 -2.419212e-03
1.015625e+02 -4.422273e-03 -2.478953e-03
1.017578e+02 -4.434393e-03 -2.531064e-03
1.019531e+02 -4.430657e-03 -2.576041e-03
1.021484e+02 -4.410965e-03 -2.614144e-03
1.023438e+02 -4.375636e-03 -2.645395e-03
1.025391e+02 -4.325372e-03 -2.669620e-03
1.027344e+02 -4.261192e-03 -2.686499e-03
1.029297e+02 -4.184333e-03 -2.695634e-03
1.031250e+02 -4.096146e-03 -2.696618e-03
1.033203e+02 -3.997995e-03 -2.689104e-03
1.035156e+02 -3.891174e-03 -2.672861e-03
1.037109e+02 -3.776861e-03 -2.647814e-03
1.039062e+02 -3.656118e-03 -2.614077e-03
1.041016e+02 -3.529919e-03 -2.571965e-03
1.042969e+02 -3.399205e-03 -2.522003e-03
